words,喜び,信頼,恐怖,驚愕,悲しみ,嫌悪,怒り,期待
ほれ込む,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
かかわろ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
あやを,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
言い出さ,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
内村ルツ子,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
並び立て,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
生肝,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
ひけらかさ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
お門違い,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
リターン,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
ぷっつり,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
燃え立た,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ポストプレイヤー,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
マクマーティン保育園裁判,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F1ブーム,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
くいとめる,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
李衡,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
切り回す,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
来宅,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
イケル,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
擦り込ま,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
タルピョン,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
捧ぐる,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
塞ぎ込み,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
悲涙,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
竜馬暗殺,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
掻き乱さ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
練ろ,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0
寸毫,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
突き返す,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
しゃぶりつい,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
やり直,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
天皇陛下,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
焼き切れ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ジャーヌ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
したまわん,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
追いつめろ,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
呼びかけよ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
パパロニ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
満天下,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
通し稽古,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
振り返,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
誰か故郷を想わざる_(曲),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ピラザウルス,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
コキフェラ,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
愛し子,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
ラクリゼ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15週目,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
見舞お,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
熱い涙,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
内懐,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
シンパシー,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
逃げまどっ,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
バルカンズ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
ヤバケン,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
年増女,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
討ちと,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
踏みとどまら,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
補い合い,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
死の壁,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
堪え難い,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
きわまっ,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0
うとましく,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
七難八苦,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
地獄の掟,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
アフザル,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
まきおこし,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ザカーズ,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
すごむ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
白頭巾参上,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ハリネズラス,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
器量人,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
おとしいれ,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0
重苦,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
家庭の秘密,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
身受け,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
オローエ,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
バーバリーマン,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
惑わそ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ハロウィーンパーティー,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
罵詈雑言,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
おしら様,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
トリソッタン,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
輝こ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ガリンダ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
役人天国,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
仕掛けろ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
こみあげ,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
郷愁,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
マクロ経済政策,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2大巨頭,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
損なお,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
クイルンハイム,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
かぶせよ,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
マル・ゼス,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
黒いカーテン,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ダスプリー,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
思いやら,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
まる裸,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
華沢,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
釜ゆで,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
絶息,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ロウイーナ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ギョンジン,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
窓ぎわ,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
第一プロ,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
ヒロ書房,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
ガヌー,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
横綱相撲,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
トレプコス,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
崔曠,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
殺人ジョーク,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
奇跡の一枚,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
アイゼンヴァント,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
アレウィー,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ミセス・カーモディ,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
自殺予告,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
パク・ハ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ポートマフィア,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ターゲットマン,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
イーロ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
期待インフレ率,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
城源寺,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Gratias,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
アティンジャー,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
アベする,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
マホーネ,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
疾走する思春期のパラベラム,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ロミュオー,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
プリュダンス,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
アドメトス,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
亜咲美,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
プショー,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
ジェンシン,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
サーセイ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
アリドーロ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
EVP,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
アーベイシーズ,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
趙咨,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
シレツキー,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
フルドシュ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
高詡,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
アルサメネ,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
リチニオ,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
三人の母,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
か急,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
カチェリーナ,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
消費者物価,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
泣きはらし,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ネクスト・ジョーダン,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
淫し,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
嗄らし,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
罪する,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
痴れ,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ディープキス,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
再び戦場へ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
カリスマ性,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
400％,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
東西格差,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
心良く,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
出しゃばっ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
飛天出版,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
つっぱね,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
カペッロ監督,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
親バレ,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
浮足立っ,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
もう悪,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
聞かし,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
もだえる,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
上目使い,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
雪ぎ,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0
横槍を入れる,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
小チ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
気負う,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
晩熟,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
煮えくり返る,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
た心,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ドギツイ,0.0,0.0,2.0,6.0,0.0,0.0,3.0,0.0
惜しけれ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
懇々,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
苛虐,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
アヘアヘ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
触れ回る,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
非暴力主義,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
パスラッシャー,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
粧い,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
閻楽,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ラドモーズ,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0
よう力,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
練炭自殺,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
ノーハドル,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
文系女子,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
搾り取ろ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
学びとる,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
捲し立て,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
あなどっ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
激憤,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
乖離,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
責苦,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
宇宙猿人ゴリ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
呼び起こそ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
イズマエーレ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ことづけ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ユライア,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
差し向けよ,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0
ヤーセル,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
韋謏,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ギャーッ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ピクリ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
リードオフマン,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
打ち砕こ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
たたき出せ,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
悟入,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
高言,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
キリスト・イエス,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
独善,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
ササール,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
72.8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
シツ都,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
よそよそし,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0
アンヘリオ,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
人間の壁,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
プライマリーバランス,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
晴らせる,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0
せきたて,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
濡れ衣,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
おしむ,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
あんなふうに,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
視姦,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
ガン無視,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
秋の気配,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
和演,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
南京虫,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ソーダース,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
こわばら,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0
ハロルド・ロビンス,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
猿の軍団,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
信じる,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
襟香,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
痛悔,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ピストル打線,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
誓お,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
烈し,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
折り合え,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
響きわたっ,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
慈しま,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
フィラマント,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
寄り添お,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400フィート打線,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
菜由美,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
グラジアノ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
節約志向,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
シゲイル,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
やくざ刑罰史_私刑,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ズヴェーレフ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
腹立たし,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
セッキョー,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
タブロイド思考,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
思い込め,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
馬瞻,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
鉄塔の怪人,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
董栄,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
総ツッコミ,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
むせび泣い,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ボニゾッリ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
アキッラ,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0
ラテック,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
励も,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ステッフ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
一戦一戦,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
ロニージョ,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
マーリヤ・アレクサンドロヴナ,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
エティシュ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ボディタッチ,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
パンドルフ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
服装倒錯,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
レージデージ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
省みよ,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0
ノーチス,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ヴァイトン,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
胡亢,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
イヴァスューク,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
テルメー,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0
デートレイプ,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
造力,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
住宅バブル,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
アジェーノレ,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
ハディージェ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
シュールパナカー,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
リコレッティ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ランプレーディ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
静山社文庫,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
クンデル,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
クレオンテ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
刁協,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ユメミーワールド,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
スナリー,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
オダベッラ,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
水鬼,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
カンソク,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
アペーモシュネー,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ミルゾザ,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
パーヴァリ,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
アノーキ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
スメトン,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
コアバリュー経営,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ダーリオ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
重ね重ね,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
ゾーンプレス,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
転がりこん,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
耐えがたく,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
吊せ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
晒そ,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0
胡嵩,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
パイスラ,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
睨みあう,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
物惜しみ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
イルボラ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
苦々し,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
ジュポジュポ,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
蘇飛,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
思うつぼ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
じゅぼじゅぼ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
バナザード,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
駆け付けよ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
処そ,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
巻添え,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
必打,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
わけ隔て,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
絶好機,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
レベルスイング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
惜しから,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ひざまずけ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
フリースインガー,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
女性蔑視,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
末永い,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
情けなかっ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
汲み取れ,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
ひくひく,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
汚臭,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ひっきりなし,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
見くびり,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
アエギ,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
呼び戻せ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ばらすと,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0
貫き通そ,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
荒野の決闘,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
出向こ,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0
形而上,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
認めろ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
みなを,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
すさまじかっ,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
四月馬鹿,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
変態_(曖昧さ回避),0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
悲愴感,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
戦場からの脱出,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
黒革の手帳,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ひっぱたき,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
讃歌,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
空元気,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0
ステッセリ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ダブルハンギング,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
巻き起こそ,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
